userid,track,artist,genre,city,time,day
A72AE9D,What's In It For?,Avi Buffalo,alternative,Shelbyville,13:18:20,Friday
9AD3F982,Feel Good,2Elements,future,Shelbyville,21:18:40,Wednesday
3C8A8AE6,Gonna Make You Sweat (Everybody Dance Now),C + C Music Factory,pop,Shelbyville,21:24:44,Monday
83EF5056,Liebesduft Der Rose,Hans Peter Neuber,ambient,Shelbyville,13:34:13,Friday
CC921F73,Peer Gynt Suite No. 1 Op. 55 - Solviegs Song,The London Fox Orchestra,unknown,Shelbyville,20:43:37,Monday
10EA19FF,Bust A Move (as made famous by Young MC),Modern Rock Players,pop,Shelbyville,13:03:43,Monday
1B4B29DC,We Don’t Wanna Be,Maverick Sabre,rap,Shelbyville,21:41:43,Monday
1D0ED30C,Beat of the Universe,Kadnay,local,Shelbyville,08:41:27,Wednesday
230A87CE,Vasya OMG,Patsyki Z Franeka,electronic,Shelbyville,20:57:15,Wednesday
C074C228,Cigrette,The Smithereens,pop,Shelbyville,08:38:05,Friday
C03E63C8,Who Do You Think Of?,M.O,pop,Shelbyville,13:27:56,Wednesday
88DF1882,I Wouldn't Want to Live Without You,Jimmy Holley,religious,Shelbyville,14:33:52,Monday
D45F56E1,Sahara,Tangle,trance,Shelbyville,20:34:54,Friday
C7BE9443,I Don't Wanna Lose You,The Sax Lounge Band,easy,Shelbyville,21:43:42,Wednesday
E9E4D208,Never Enough (feat. Wye Oak),Mickey Free,alternative,Shelbyville,09:45:57,Friday
D065CA2C,El Huracan,Edgardo Donato,argentinetango,Shelbyville,13:57:37,Wednesday
7A51C638,Wonderful Life,Hurts,pop,Shelbyville,09:49:08,Friday
B02428AB,Things I Want,unknown,punk,Shelbyville,14:38:32,Wednesday
AE7CA04F,Conversations Between,Wildlight,electronic,Shelbyville,14:56:25,Monday
486DCC2,Dance In The Neon Light,Lena Philipsson,extrememetal,Shelbyville,21:38:42,Friday
464475BA,number 1 with a bullet,Faster Pussycat,rock,Shelbyville,09:57:42,Monday
464A7841,Tell God I Need a Favor,Sleep Walk,folk,Shelbyville,14:35:03,Friday
F9EAD7E9,Bullit,Greg Cerrone,dance,Shelbyville,13:41:23,Friday
A5BD5843,Runaway (U & I) [Made Popular By Galantis],Party Tyme Karaoke,karaoke,Shelbyville,20:36:36,Wednesday
BD8621DA,You're My Everything,Santa Esmeralda,estrada,Shelbyville,08:30:03,Monday
2BB64904,Someone Like You,Sonia,pop,Shelbyville,09:38:14,Monday
66A7D3E7,Pop Star,COLDCLOUD,rusrap,Shelbyville,09:01:34,Friday
3A6BABDC,Santa Claus Is Comin' To Town,Eddie Fisher,vocal,Shelbyville,21:25:19,Friday
84AFC19A,No Fuks,Yung Beef,latin,Shelbyville,20:24:48,Monday
AFF24585,So Long,MALFA,ruspop,Shelbyville,09:23:03,Friday
CEBF82CE,Riplove,Now Easy,rusrap,Shelbyville,21:28:39,Wednesday
53E773A9,Welcome to My Funeral,Dal TmT,hiphop,Shelbyville,20:00:33,Wednesday
2D1E3C5A,Bloodstream,Stateless,soundtrack,Shelbyville,09:55:45,Wednesday
910E8D70,Waitin (En Vivo),Los Pericos,latin,Shelbyville,13:43:45,Wednesday
9A8E78F2,Freakin' U Out,Antarctigo Vespucci,punk,Shelbyville,08:58:46,Wednesday
A264983F,High Atop The Mountain,unknown,ambient,Shelbyville,08:05:00,Friday
FE8B1206,Always on My Mind,unknown,ruspop,Shelbyville,21:06:20,Friday
F83AF469,Till There Was You (EFL106),Rachael Starr,dance,Shelbyville,08:11:01,Wednesday
925AED3F,Vanilla Sky,Spitzenklasse,hiphop,Shelbyville,14:35:43,Friday
B9A9F68,Nadia,Pangea Collective,jazz,Shelbyville,14:29:03,Monday
1AB4BF39,Mad Headz,The Brotherhood,pop,Shelbyville,08:40:02,Wednesday
9E4D931B,Malocherattitüde,Pedaz,hiphop,Shelbyville,08:43:30,Monday
9687DF20,Feels Like Falling In Love,The Xcerts,rock,Shelbyville,14:33:11,Monday
D5116958,My Radio Talks To Me,Planet P Project,progressive,Shelbyville,20:42:35,Wednesday
9AF2209D,Hide,FKA twigs,electronic,Shelbyville,14:41:34,Wednesday
F2F17A67,Nut Rocker,B Bumble and the Stingers,rock,Shelbyville,14:11:04,Monday
F185C12E,Save the Night,unknown,dance,Shelbyville,21:46:29,Monday
5020AE03,Demon I Fell in Love With,TW3IN,electronic,Shelbyville,09:59:32,Wednesday
BA3E8A78,La Noche,Adamo,latin,Shelbyville,13:41:43,Friday
794CEF4C,Old Fire 3,Old Fire,rock,Shelbyville,14:35:57,Wednesday
73D598A9,Goaway,Power Source,electronic,Shelbyville,14:27:56,Wednesday
24977D94,Ghost,Kulick,pop,Shelbyville,13:35:39,Wednesday
FE823970,Do What You Want,aashton,dance,Shelbyville,08:47:22,Friday
C6DFEFE8,New Jeans,Capo Plaza,rap,Shelbyville,20:20:07,Friday
6FE69144,Seninle Bozdum,Gökhan Keser,türkçe,Shelbyville,13:17:11,Friday
4CA50D67,Ye,Burna Boy,hiphop,Shelbyville,13:18:35,Friday
5849F2F2,Garra Biegga,Ulla Pirttijärvi,folk,Shelbyville,08:51:19,Wednesday
D78BE1BD,Piazzolla: Libertango,Milos Karadaglic,classical,Shelbyville,13:18:41,Wednesday
11D708B5,Triple Threat (feat. Slaine Demrick),Madchild,hiphop,Shelbyville,09:16:57,Friday
AF992D81,Cool Land,Dubai Monsters,easy,Shelbyville,08:38:29,Wednesday
3E90CBDF,Deck the Halls,Hampton the Hamster,pop,Shelbyville,21:13:15,Wednesday
7D166C63,unknown,unknown,jazz,Shelbyville,20:30:15,Wednesday
7AFDB85C,"Unravel (From ""Tokyo Ghoul"")",New Anime Revolution,soundtrack,Shelbyville,20:04:23,Wednesday
F49B0AA3,Lonesome Infidel,unknown,alternative,Shelbyville,13:59:52,Friday
792F5172,Cry Me A River,Tonya Graves,pop,Shelbyville,14:16:45,Monday
77153500,unknown,unknown,unknown,Shelbyville,08:07:09,Friday
A18AD406,In the City,Cunninlynguists,reggae,Shelbyville,09:31:46,Friday
FD21300B,Duggah,Tacoma Narrows Bridge Disaster,metal,Shelbyville,08:44:29,Wednesday
E67D8942,Heart To Find,Mat.Joe,dance,Shelbyville,09:43:07,Monday
33F4D4F3,The Monkey Dance,Earl Parker,rock,Shelbyville,14:42:55,Friday
810E8A84,Un Poco Mas,Wibal y Alex,latin,Shelbyville,14:16:22,Wednesday
1502449C,Personal Jesus,Eric John Kaiser,rock,Shelbyville,21:23:15,Friday
2BDF655C,Every Breath You Take,Every Breath You Take,pop,Shelbyville,08:10:48,Monday
8D74C3C3,Counting Stars,Counting By 2's,western,Shelbyville,09:12:00,Monday
F6A44469,The Stillborn One,Necrophagist,extrememetal,Shelbyville,21:05:04,Wednesday
6431DD2B,Down Under,unknown,dance,Shelbyville,13:12:48,Wednesday
D70AB98,8105,Moving Mountains,indie,Shelbyville,09:03:04,Monday
15DFAF2A,Zero One,Unreal,rusrock,Shelbyville,13:47:14,Friday
89792470,Punk Is Dead,Jeffrey Lewis,alternative,Shelbyville,13:13:27,Monday
D9185AFB,Helium,Ryan Dolan,pop,Shelbyville,21:29:41,Friday
E447C309,Tell Me That You Tried,Devault,electronic,Shelbyville,21:51:53,Friday
D50A2467,By Serpents,Doctor Livingstone,rock,Shelbyville,13:51:22,Monday
D531FD61,Fade to Love,Polina,pop,Shelbyville,20:09:23,Monday
7FA3B005,Here's To You,The Starlight Orchestra,miscellaneous,Shelbyville,09:11:33,Wednesday
6878926B,Yiddish Mazurka,Giora Feidman,jewish,Shelbyville,21:47:55,Friday
600A5A8F,Sparta Pt. 2,Risk It!,metal,Shelbyville,20:34:28,Friday
C9E2E9F3,Angel Of Dreams,Pat Krimson,pop,Shelbyville,09:32:05,Monday
C9CB272A,Alive,unknown,ruspop,Shelbyville,09:51:26,Wednesday
96F25FFC,Beautiful Pain [In the Style of Eminem feat. Sia],K-Hitz!,instrumental,Shelbyville,09:04:00,Monday
79B8F026,You and Me,Trap,psychedelic,Shelbyville,21:53:43,Friday
8214240,Back Into the Deep,Frivolous,dance,Shelbyville,21:51:18,Monday
7ADA0D82,Active Balanced (feat. Now On & Mayer Hawthorne),Othello & DJ Vajra,hiphop,Shelbyville,21:32:55,Monday
209B35CF,L’estate,Julia Dalia,ruspop,Shelbyville,08:34:43,Friday
4ADBC46D,X with U,unknown,house,Shelbyville,09:30:30,Wednesday
F1FB0E8F,Baku,unknown,rusrap,Shelbyville,13:05:42,Wednesday
29C3BF44,Symphony No. 3 in F Major Op. 90: III. Poco allegretto,unknown,classical,Shelbyville,13:03:39,Wednesday
28E32536,The Kill,Thirty Seconds to Mars,alternative,Shelbyville,21:12:40,Friday
CF26B16,When He Sees Me,Keala Settle,soundtrack,Shelbyville,21:10:45,Wednesday
8759AD30,Stikke Wound,Falkenbach,folkmetal,Shelbyville,14:38:08,Wednesday
CD6035D,Banquet,Bloc Party,alternative,Shelbyville,08:52:55,Monday
9EAFC124,Ave Maria (Caccini),Argishty (Duduk),caucasian,Shelbyville,21:19:36,Wednesday
80A7EABA,War,Twelve Foot Ninja,alternative,Shelbyville,21:02:15,Monday
ECDD3DCC,Dynamita,Cally Roda,ruspop,Shelbyville,20:42:03,Monday
15750E31,Espirito Del Agua,ATARAXIA,folk,Shelbyville,09:36:27,Monday
10675E30,Dante,DC Sound Collective,rock,Shelbyville,09:32:08,Friday
B489C151,Zero One,Unreal,rusrock,Shelbyville,21:14:48,Friday
4BAA8999,Strands,Jakob Bro,conjazz,Shelbyville,20:03:48,Monday
5E3A342E,The Way I Feel,Asa,pop,Shelbyville,09:14:24,Wednesday
AF5646C1,Feels Like Home (feat. Son Mieux),unknown,electronic,Shelbyville,13:08:29,Wednesday
59A291D2,River Flows in You (From the Twilight),David Tweedy,classical,Shelbyville,14:09:41,Wednesday
B0735C8F,Let Me Know,unknown,unknown,Shelbyville,09:25:00,Wednesday
8EBED79B,Was a time,Whigfield,pop,Shelbyville,08:40:42,Monday
8DE5DE27,Aman,Yannis Karalis,world,Shelbyville,20:47:13,Friday
E71A8853,LSD,Diazz,rusrap,Shelbyville,21:09:22,Monday
FD26D4D6,It's A Game,Les McKeown,soundtrack,Shelbyville,14:33:07,Friday
19BFE865,Earthen Kings (We Three Kings),J.J. Hrubovcak,metal,Shelbyville,14:23:14,Monday
EA4083B3,Take Your Time,Last Dinosaurs,alternative,Shelbyville,08:38:08,Wednesday
12EF45A9,Moscow Night,Venger Collective,jazz,Shelbyville,13:38:58,Wednesday
CFAC509E,Dreaming Out Loud,The Solarburst,rusrock,Shelbyville,09:46:15,Friday
B6E9D88B,Lost in Eternity,Roque,dance,Shelbyville,21:09:20,Friday
1839E7B,That Isn't You,Sofi de la Torre,pop,Shelbyville,20:38:12,Monday
F2A6AF85,Love in Portofino,Fred Buscaglione,pop,Shelbyville,21:19:37,Monday
229A0D18,Im Faded,P.L.M. Im Him,hiphop,Shelbyville,20:07:09,Friday
8387A432,Brothers,Hartmann feat. Tobias Sammet,rock,Shelbyville,20:04:36,Friday
11C36FF1,Keep Your Mouth Shut,Nearly God,pop,Shelbyville,08:50:30,Monday
D3732029,Thots & Glocks,Lil Robby,hiphop,Shelbyville,08:48:32,Friday
EBB445F7,"J.S. Bach: ""Jesus bleibet meine Freude"" BWV 147",Münchener Bach-Chor,classical,Shelbyville,13:47:36,Wednesday
CDDC78C7,Gangsta,Nastika,ruspop,Shelbyville,21:23:47,Wednesday
A008D648,Keep It Together,unknown,dance,Shelbyville,13:09:48,Wednesday
30B2BFF6,Turd,Bamby Slaughter,rock,Shelbyville,14:52:46,Wednesday
D370C3A9,Santo,Ufficio sinistri,pop,Shelbyville,09:10:51,Friday
1F0BCEEC,Feel Alive,Cosmo Klein,dance,Shelbyville,09:32:41,Monday
7B8B3E4E,In The Thick Of It  (feat Angela Johnson),unknown,rnb,Shelbyville,08:10:18,Wednesday
BB396AE8,I Love You 5,Never Shout Never,pop,Shelbyville,13:39:30,Monday
D322B1E2,In the Air Tonight,School Masters,pop,Shelbyville,21:10:56,Monday
9FB0FA63,Linda,unknown,pop,Shelbyville,13:02:41,Friday
9FF3DE57,Growing Pains (feat. Johaz of Dag Savage & Fashawn),Blu & Exile,hiphop,Shelbyville,20:40:01,Friday
98C7A802,Big Red,The Toasters,rock,Shelbyville,13:11:18,Monday
1F0BCEEC,xX,Marcus Darc,hiphop,Shelbyville,21:19:25,Monday
D2CE494E,Ctrl-Alt-Delete,Staisha,rnb,Shelbyville,21:52:24,Wednesday
3D9A017E,unknown,unknown,jazz,Shelbyville,14:07:03,Wednesday
6A523399,Your Love Is a Criminal,Electro Spectre,electronic,Shelbyville,13:54:52,Monday
B81B02FD,Blinder Passagier,Matthias Reim,german,Shelbyville,21:59:57,Monday
6F4BD99,Some Kinda Wonderful,The Inmates,pop,Shelbyville,14:00:28,Wednesday
51060A07,I'll Be Your Man,Wing 'n' a Prayer,rock,Shelbyville,09:20:46,Monday
CCD07B58,She Knows It,Technimatic,dance,Shelbyville,14:20:40,Wednesday
7FA0F598,Can't Touch It,Ricki-Lee Coulter,pop,Shelbyville,21:57:16,Wednesday
38927E8F,No Further,Terminator X,rap,Shelbyville,21:44:03,Monday
84250FD7,Satellite,unknown,pop,Shelbyville,08:35:09,Friday
EEB2FA4F,Wir hatten Glück,Das Gezeichnete Ich,pop,Shelbyville,20:18:55,Wednesday
40D3E1F4,Idea of You,unknown,k-pop,Shelbyville,13:06:19,Friday
1FE0862E,Shamisen Returns,Marilynn Seits,new,Shelbyville,14:59:12,Friday
120E8D22,Porgy & Bess,Klazz Brothers,classical,Shelbyville,14:18:49,Friday
FBFED04,Dynamic Stretching,unknown,new,Shelbyville,20:08:39,Friday
BF1EA693,Cool Kids,Screeching Weasel,rock,Shelbyville,13:16:20,Wednesday
A7FDE909,Strength In Numbers,The Music,rock,Shelbyville,08:48:17,Wednesday
31BB50A3,I Fast Early,Rooftops,alternative,Shelbyville,20:38:56,Wednesday
34E6BC20,Another World,Structured Noises,dance,Shelbyville,21:20:56,Friday
9381CAF9,Lambada,Simons,pop,Shelbyville,20:31:03,Monday
C8705A11,SAD SONG,KUKOYAKA,rusrap,Shelbyville,13:00:17,Wednesday
C7BE9443,Medley Bee Gees,unknown,pop,Shelbyville,21:26:42,Wednesday
7D078555,All the Things She Said (Barnacle Boi Flip),unknown,electronic,Shelbyville,13:02:04,Monday
B865878E,Look at Us,Sarina Paris,electronic,Shelbyville,14:47:18,Monday
79967DA4,Gone But Not Forgotten,Rick Wakeman,pop,Shelbyville,08:27:09,Wednesday
85C5207A,Tapa tapa - Tosh tosh,Paolo 2Paulo,world,Shelbyville,20:50:49,Wednesday
38FC8D29,Indigo,Sean Bay & Ucef,progressive,Shelbyville,21:02:13,Wednesday
A48C7700,Holocaust,Borialis,pop,Shelbyville,21:26:40,Wednesday
7B94FEDE,Arms Of A Stranger,12 Stones,alternative,Shelbyville,20:18:46,Friday
67D45580,St. Elmos Fire (Man in Motion) Feat. Jason Walker,Jason Walker,electronic,Shelbyville,14:43:05,Wednesday
5AD137F2,Mercy Wins,Alob & Emily Wilson,religious,Shelbyville,20:22:38,Monday
FEB69A12,Juegos Prohibidos,Music Makers,soundtrack,Shelbyville,09:46:10,Friday
8A35326E,Primavera,Balearic Son,dance,Shelbyville,14:08:53,Wednesday
D9DB0BC9,En plein air Sz.81: V- Poursuite,Michel Beroff,classical,Shelbyville,09:56:17,Wednesday
E8C75C4D,Pass at Me,unknown,pop,Shelbyville,09:01:38,Wednesday
19303EA0,Ghir Enta,Souad Massi,pop,Shelbyville,20:39:53,Wednesday
F1091EC7,2 People [2011 Rework],Jean Jacques Smoothie,dance,Shelbyville,14:52:39,Wednesday
503F1B9F,I Don't Know,Nick Hakim,dance,Shelbyville,13:00:31,Friday
4417289A,TaylorBabeSoul!!!,9th Wonder,rap,Shelbyville,13:16:21,Monday
B75C5EB3,Tipsy,Black Shadow,dance,Shelbyville,14:18:57,Friday
794CEF4C,Laura Palmer's Theme,Coffee Players,miscellaneous,Shelbyville,14:19:10,Wednesday
1F634805,Still Love You,Dada,dance,Shelbyville,20:49:34,Friday
9583BF5F,Fire,Daniel Lanois,rock,Shelbyville,08:45:33,Friday
4D001042,Flugzeug,Rosenstolz,pop,Shelbyville,09:00:31,Wednesday
1CB42198,The Green Monster,Jerry Kole & the Strokers,rock,Shelbyville,21:13:39,Monday
531C8357,Ahi Estare,Lynda,pop,Shelbyville,14:45:36,Friday
FCF4CE79,The Real Slim Shady,Black Power,pop,Shelbyville,14:09:43,Wednesday
A70F81BA,Come from Deep,unknown,progressive,Shelbyville,20:26:31,Friday
94625F5B,Aromat,Ivan Valeev,ruspop,Shelbyville,21:44:39,Wednesday
AACEBD37,I Went Too Far,Aurora,pop,Shelbyville,20:51:19,Monday
8D8E01F9,unknown,unknown,pop,Shelbyville,14:11:13,Wednesday
FFC9B9A,Som el canvi,Raska,rock,Shelbyville,09:59:54,Wednesday
80EBB05A,Gator Country,Molly Hatchet,rock,Shelbyville,21:56:54,Monday
101861D1,Von Osten bis Westen,Mono & Nikitaman,pop,Shelbyville,20:14:25,Monday
B8FAF2E1,Funkdafied,Da Brat,rap,Shelbyville,14:27:11,Monday
9D4A77FC,911,unknown,rusrap,Shelbyville,21:11:16,Monday
83BDC2D7,Rihanna,Mistarogers,rap,Shelbyville,08:48:09,Wednesday
A5EE6681,Gangsta,Nastika,ruspop,Shelbyville,14:14:08,Monday
7D353FFB,unknown,unknown,jazz,Shelbyville,21:28:14,Monday
1D7BA0B6,Dark Religion,Anatomy,metal,Shelbyville,20:55:33,Wednesday
59DD902F,Déjà vu,KLADE,rusrap,Shelbyville,21:15:20,Wednesday
520FC3B7,Waiting for the Summer,unknown,pop,Shelbyville,21:14:47,Wednesday
51F5C528,Harmonica,Hammock,alternative,Shelbyville,20:32:35,Friday
D9413155,Turn up the Lights,Eemce Prince,dance,Shelbyville,14:43:09,Friday
5EE68837,Piano Sonata No. 11 in A Major K. 331: III. Rondo alla turca,Martin Stadtfeld,children,Shelbyville,15:00:41,Wednesday
EE9909E7,Wild Spring,Just AUM,dance,Shelbyville,21:30:51,Wednesday
935CB039,En avril à Paris - l'âme des poètes,Paul Mauriat And His Orchestra,easy,Shelbyville,09:27:47,Monday
FA573A47,Iron Man,GTRONIC,electronic,Shelbyville,08:47:20,Monday
1F9099A3,Autumn Leaves,Jack Jezzro,jazz,Shelbyville,08:32:19,Friday
5FB426AE,"Vivaldi: Concerto In G Minor ""L'estate"" Op. 8 No. 2 RV 315 - 3. Presto",Daniel Hope,classical,Shelbyville,08:41:54,Wednesday
9EB222C6,Prelude,The Agony Scene,rock,Shelbyville,08:52:57,Wednesday
626E7218,Brotherhood (Feat. Grimes),Solar Year,electronic,Shelbyville,13:52:00,Friday
5B687ACD,Mirror Mirror,M2M,unknown,Shelbyville,09:24:14,Monday
E54A2668,I Told Jesus Christ How Much I Love Her,Rivulets,electronic,Shelbyville,13:35:42,Monday
4E15C208,Mega Francesita 2017,DJ Kbz,latin,Shelbyville,13:01:36,Friday
2C6352A9,Jingle Bells,Joe Williams,holiday,Shelbyville,20:45:32,Monday
4BEB6369,Powys (Yn Fyw),Jen Jeniro,alternative,Shelbyville,20:46:07,Friday
58D256C7,Hollow Face,Enterprise Earth,extrememetal,Shelbyville,21:01:01,Wednesday
F686D0BC,Not My Slave,Oingo Boingo,pop,Shelbyville,21:25:49,Friday
520A9545,Tick Tock,Kyle Pearce,dance,Shelbyville,21:32:53,Wednesday
561E46EC,Sail Along Silv'Ry Moon,Captain Cook und seine singenden Saxophone,pop,Shelbyville,21:54:03,Monday
9CE38A82,Dimelo,Paulo Londra,latin,Shelbyville,13:20:33,Wednesday
C454FC9C,Flower,Robin Guthrie,alternative,Shelbyville,20:23:27,Monday
F3F42255,'O sole mio,Enrico Caruso,world,Shelbyville,08:49:51,Friday
25E55FDB,Away,Jessica93,rock,Shelbyville,08:35:28,Friday
CC82FB17,Zero Gravity,Lorenzo Fragola,pop,Shelbyville,21:53:27,Wednesday
FA7CFE5,Edith,The Hot Melts,alternative,Shelbyville,14:55:43,Wednesday
B5E252D0,The Rock Reel/The Morning Dew/Reeling on the Box,Liz Carroll,world,Shelbyville,20:47:47,Wednesday
E7610C54,Dreamer,unknown,rusrock,Shelbyville,21:09:19,Monday
D2E9BD36,Zhanym,Urker,world,Shelbyville,13:56:52,Wednesday
24488C59,Jump,unknown,rusrap,Shelbyville,14:35:37,Friday
ABE5D247,Money,Deep Red Wood,rusrap,Shelbyville,20:54:54,Wednesday
527071A1,Redwoods,Dub Shaman,dub,Shelbyville,09:09:01,Monday
DAAF927D,Tempest (Jon Gomm Rework),White Moth Black Butterfly,rock,Shelbyville,08:43:14,Friday
BD9360CF,Raptures,Queen Kwong,rock,Shelbyville,08:34:15,Monday
9E4A433B,All About That Bass,I'm The Base Hitter,western,Shelbyville,20:24:58,Monday
BD560D84,Atlas,Motorowl,metal,Shelbyville,20:54:37,Monday
C0FA260A,Honey,Emmy,rock,Shelbyville,21:58:05,Wednesday
710586C7,Nur noch eine Nacht,Juliane Werding,rock,Shelbyville,20:44:13,Friday
4786699,The Kid Goes Wild,Babylon A.D.,metal,Shelbyville,21:40:10,Wednesday
BA4CD082,I Don’t Know,Darius & Finlay,dance,Shelbyville,14:43:06,Monday
9D4B563F,Siawasena Kioku,Rena Uehara,soundtrack,Shelbyville,21:01:45,Wednesday
6E64373B,Moonlight Densetsu,Ksielle,world,Shelbyville,13:36:09,Wednesday
FCDF11B4,Sex,Albert Kick,dance,Shelbyville,20:03:50,Monday
26D61F63,Shallow Graves,Body Count,pop,Shelbyville,08:35:37,Wednesday
D2CE494E,Welcome to Russia,unknown,ruspop,Shelbyville,08:52:20,Monday
962D83D2,Al Pacino,unknown,dance,Shelbyville,14:28:56,Wednesday
E66F7D8A,Bluebell Polka,Arthur Spink and His Band,classical,Shelbyville,14:56:22,Friday
A002B1D5,I Feel Unloved,Simon Doom,alternative,Shelbyville,21:53:49,Wednesday
A2B8A9FF,Side By Side,DJ Vartan,dance,Shelbyville,21:31:44,Monday
6F81439E,unknown,unknown,alternative,Shelbyville,09:10:25,Wednesday
5604AE70,Evil Woman (Black Sabbath),Beggars Farm,rock,Shelbyville,13:38:12,Friday
C67B9937,One Way or Another,Freak On a Leash,punk,Shelbyville,14:54:02,Wednesday
A0049BA8,Bad Dream,Chlöe Howl,pop,Shelbyville,09:57:02,Monday
DB8AD1C,Creep On Me,GASHI,hiphop,Shelbyville,13:13:37,Monday
F985FE5B,I Want You Back,Aliki Westwood,dance,Shelbyville,21:52:57,Monday
27041DA1,Your Love,Boris Way,dance,Shelbyville,08:02:00,Wednesday
5DCD4F8E,Don't Close Your Eyes,Kix,metal,Shelbyville,21:28:20,Friday
33CA83CA,Soldier Boy,The Shirelless,rnb,Shelbyville,14:14:07,Friday
DC5C7F5C,Water of Life,Water Of Life Project,ruspop,Shelbyville,14:18:08,Friday
5742D48D,Anchorite,Acumen Nation,industrial,Shelbyville,13:21:24,Friday
67896BA,The Chevalier,Serenity,rock,Shelbyville,14:51:24,Friday
B7FBF9ED,Gah Damn,Royce Rizzy,rnb,Shelbyville,09:02:48,Monday
257A18DE,Night City,Vogel,electronic,Shelbyville,20:48:34,Monday
7592588F,Rock It,Vzorov Luca M & Just2,dance,Shelbyville,13:09:48,Monday
4D2188D6,Low,The Driver Era,alternative,Shelbyville,13:52:57,Friday
2761190A,Albinoni: Adagio g-mol,Den Danske Duo,classical,Shelbyville,14:14:07,Wednesday
CD4D100F,Ditch Effort,NOFX,rock,Shelbyville,21:03:45,Wednesday
56911409,Belladonno,Berger & Keijser,world,Shelbyville,14:16:26,Monday
1832A280,Fucking Bitches In The Hood,Death Team,alternative,Shelbyville,13:07:33,Friday
6651ED5,Aishiteru,Zulkifli,pop,Shelbyville,14:52:03,Monday
686E00B7,Make Love,Taeyang,k-pop,Shelbyville,13:31:26,Wednesday
43E770A5,Ka Moun Kè,Rokia Traoré,world,Shelbyville,14:56:03,Monday
C401F552,exotic luv,Reggie Ward,jazz,Shelbyville,20:22:37,Wednesday
48E012AB,Club Ratchet,9 To 5 Hustle,hiphop,Shelbyville,13:56:07,Friday
9AFF79FF,Just Can't Go,Scruscru,house,Shelbyville,20:18:39,Friday
3B47D6D3,Comanche,The Centurians,rock,Shelbyville,09:34:40,Wednesday
7F3E0453,When You Know,Spoiled Coffee,hiphop,Shelbyville,20:25:10,Friday
C3EE011D,Blow Out,GANGLY,electronic,Shelbyville,08:58:43,Monday
AF36D6DA,In Your Eyes,The Tribute Beat,pop,Shelbyville,14:52:15,Wednesday
57214AA2,Aztlán,Zoé,latin,Shelbyville,13:51:52,Monday
FA6CF2C7,Mi dolor,Hyperion Ensemble,argentinetango,Shelbyville,13:17:41,Friday
4D9BD4AA,Conflict,The Azoic,electronic,Shelbyville,08:25:34,Monday
65E1F522,The Story,Andrew Rai,house,Shelbyville,14:15:19,Monday
B700E47A,Tacata',Mr. Takata,pop,Shelbyville,14:53:19,Wednesday
7260F992,Remember Me,Souxsoul,dance,Shelbyville,08:21:35,Wednesday
AA62FD61,Tomorrow,Alicia Morton,soundtrack,Shelbyville,14:41:54,Friday
457EFDF7,Road Trip,chloe moriondo,pop,Shelbyville,13:57:34,Wednesday
535DFC5F,Tha Corner,Outlawz,rap,Shelbyville,13:50:58,Friday
6E08FBF,Egal,unknown,pop,Shelbyville,13:55:54,Friday
5AC034A6,One Same Blood,The Barber,hardcore,Shelbyville,09:39:56,Wednesday
CF5FA098,Hide & Seek,Standing Egg,folk,Shelbyville,13:43:43,Monday
56EE58A7,Lady of Leisure,Gifted Gab,rap,Shelbyville,14:52:18,Monday
53B820F7,Big Fat Check,unknown,rusrap,Shelbyville,13:02:48,Wednesday
22C8FD5,Shinigami Flow,OTRIX,rusrap,Shelbyville,14:30:32,Friday
80B8589C,Bad Company,Afrojack,dance,Shelbyville,14:33:16,Monday
7BCA693A,הילדה הכי יפה בגן,Yehudit Ravitz,pop,Shelbyville,09:53:20,Monday
61FB2EB7,unknown,unknown,unknown,Shelbyville,13:44:25,Monday
